from_user,text,time,likes,hashtag
vasquez2004,Pppp,2018-04-05T21:18:47.000Z,,
mina.sh.shahi,😘,2018-04-08T10:09:29.000Z,,
carlconner333,"You're all being scammed,here's a good read.......
https://www.gameskinny.com/1b054/candy-crush-represents-everything-thats-wrong-with-mobile-gaming",2018-04-10T18:22:54.000Z,,
liviubobosan,FRFUMOASE AMANDOUA!,2018-04-24T18:28:57.000Z,,
julias_bowtie,@harlo.__ I was looking for a loss meme wtf is this,2018-03-27T11:33:20.000Z,1 like,
bhartigaurav,My levals: 3215 completed,2018-03-27T15:55:11.000Z,,
thomas_hargreaves04,My mum is at 1400 and I'm at 55 but I'm already obsessed,2018-03-27T17:20:45.000Z,,
aniehaider,;),2018-03-27T18:58:39.000Z,,
aniehaider,Level 1663,2018-03-27T18:58:45.000Z,,
desmotyler,Level 665,2018-03-27T19:27:29.000Z,,
barre.nadege,Cc,2018-03-27T21:52:50.000Z,,
joppidq76,hello,2018-03-27T22:43:19.000Z,,
lawal_damilare,3215,2018-03-28T01:09:45.000Z,,
akbilal29,3230 👏😀,2018-03-29T07:56:54.000Z,,
chewchoo23,what d fuck going on with candy crush,2018-04-02T02:59:19.000Z,,
carlconner333,https://www.gameskinny.com/1b054/candy-crush-represents-everything-thats-wrong-with-mobile-gaming,2018-04-10T18:23:09.000Z,,
mido.malad,Hi you are good,2018-03-23T10:55:29.000Z,,
karishmasawhney90,I would get the red wrapped candy by swipping right,2018-03-23T12:43:26.000Z,1 like,
sally.perkins.5,I so get it 😶,2018-03-23T15:00:47.000Z,,
leungszeki.leung,Level 452,2018-03-23T17:11:52.000Z,1 like,
amaka2255,Turn it into a red stripped candy,2018-03-23T19:48:03.000Z,1 like,
hoda25jan,,2018-03-23T23:02:39.000Z,,
billkillian11,Move bottom left to the right for wrapped red candy,2018-03-24T01:54:35.000Z,1 like,
ibkal,Turn in bomb chocolate,2018-03-24T02:51:43.000Z,1 like,
jamminjamie,Slide the left red to the right,2018-03-24T15:15:54.000Z,1 like,
levelbeater,Slide the left red!!😄,2018-03-26T16:35:51.000Z,1 like,
maxhi_066,Slide the left red to the right to make a wrapped candy bomb.,2018-03-28T06:39:20.000Z,,
sandy.khandy,Swipe the left red to the right,2018-03-28T08:07:12.000Z,,
usluernuket,🍬🍬🍬,2018-03-19T23:10:10.000Z,1 like,
lisbeth.jonth,🍬🍬🍬🍭,2018-03-20T06:33:16.000Z,1 like,
fabiennegeeler,I get it! Love a match three 🍬🍬🍬,2018-03-20T07:15:31.000Z,3 likes,
levelbeater,Haha yeaah! 😂,2018-03-20T11:24:07.000Z,2 likes,
fairyponiesgame,Looks like a good place to play a game 🧚‍♂️🦄,2018-03-20T13:36:03.000Z,,
menzel.marco,Was ist eine Scheiße,2018-03-20T17:37:37.000Z,,
nerimiltonscherer,huou !,2018-03-22T15:35:04.000Z,,
jambuliculukize,33,2018-03-23T11:34:50.000Z,,
billkillian11,Three red wrapped in a row??,2018-03-24T01:55:38.000Z,,
philippa.baker,Ah ha! Three matching,2018-03-24T16:39:50.000Z,,
mina.sh.shahi,😊,2018-04-08T10:09:57.000Z,,
jayanta_kumar_milon,Amazing,2018-04-21T11:03:59.000Z,,
maafloo,I love it🧡🍬,2018-03-15T20:41:55.000Z,1 like,
sehamelmara,وووواووو. تحفه,2018-03-15T20:50:39.000Z,1 like,
maryvir0982,bellllooossss,2018-03-15T21:37:31.000Z,1 like,
anne.elise80,😍😍😍,2018-03-15T21:59:20.000Z,1 like,
realityjke,@kyenrght,2018-03-15T22:12:44.000Z,,
tanvisidd,Incredible,2018-03-16T03:06:12.000Z,,
themaga.in,;),2018-03-16T14:26:14.000Z,,
mrinalinichandra,,2018-03-16T15:23:33.000Z,,
mariabernadeteroc,pARECE BEM COM O BRASILEIRO,2018-04-02T23:34:23.000Z,,
mina.sh.shahi,😉😉😍😍😍😃,2018-04-08T10:10:05.000Z,,
carlconner333,https://www.gameskinny.com/1b054/candy-crush-represents-everything-thats-wrong-with-mobile-gaming,2018-04-10T18:23:24.000Z,,
mina.sh.shahi,😍😍😍😍😍😍😍😍😍😍,2018-04-08T10:10:16.000Z,1 like,
mufaddal_manpur,Open new episode 3245 to continue,2018-04-10T14:20:33.000Z,,
mufaddal_manpur,My leval 3245 finish,2018-04-10T14:21:14.000Z,,
pp_travelgraphy,Colours #pp_travelgraphy #itvara_love2travel,2018-04-12T07:31:22.000Z,,#pp_travelgraphy #itvara_love2travel 
ishakaurkohli,@ridhanshi_jain,2018-04-12T19:12:35.000Z,,
sanja_rakovicc_radovanovicc,Tell me the name of the man who is the founder of this game 😉😉😉,2018-04-13T15:23:49.000Z,,
hildadiaz9085,lindo juego,2018-04-16T16:53:56.000Z,1 like,
56marissilva,Euamoessejogo,2018-04-29T01:57:50.000Z,,
nur.aisyahh._,@nrlraudah._ delicious !,2018-05-25T08:54:25.000Z,,
priontyrahman786,ABC Learn game is really awsome game for all kids.Kids will complete their learning alphabet tree by run & jump and having a lots of fun.Kids will fly to catch the alphabethttps://itunes.apple.com/us/app/abc-learn-kids-alphabet-game/id1337826462?mt=8,2018-05-27T07:20:13.000Z,,
venesa.p,Mom's favourite game 😋,2018-05-31T13:38:05.000Z,,
tuyetmac2018,😂😮😍😢👏😢😍😍😍😮😍😮😂,2018-07-08T05:37:35.000Z,1 like,
jeffoliver2493,Is there any more secrets for candy Crush?,2018-03-10T14:13:54.000Z,1 like,
marshamontgomery9391,Candy Crush is the best game! Thankyou for all the hard work!,2018-03-11T17:43:38.000Z,1 like,
fairyponiesgame,That is a lot of candy 🍭 🧚‍♀️🧚‍♂️,2018-03-12T03:22:08.000Z,,
falgunirahman786,"Indian great wall jump is really awsome game.This is a prank based game made for just fun.please download this link and enjoy this game...
https://itunes.apple.com/us/app/indian-great-wall-jump/id1350525976?mt=8",2018-03-12T16:59:59.000Z,,
fennysetyawati,How to beat lvl.77?,2018-03-13T06:59:47.000Z,,
dupuis7hotmailcom,Thank you girls but I've been stuck forever but love the game good work,2018-03-14T19:51:03.000Z,,
jessy__williams,💖,2018-03-18T13:55:09.000Z,,
lesalon_corporates,💪💪💪,2018-03-18T18:29:18.000Z,,
_cidinhasantos_,show de cand cruh saga quero ir ai tambem kkkkkkkkkkkbeijinhos a todos ai.,2018-03-18T19:06:21.000Z,,
m.baharifard,2337,2018-03-19T16:44:28.000Z,,
aleem113,3215,2018-03-24T19:20:04.000Z,,
aleem113,:finish 3215,2018-03-24T19:20:34.000Z,,
faiza_qaimkhani,Can't live without playing this game a single Day 😍,2018-03-06T07:05:16.000Z,3 likes,
nenarosschung,Uhy recien por 480 q verguenza la mia,2018-03-06T20:32:48.000Z,,
kesha257_,I love this game so much,2018-03-07T18:39:30.000Z,,
cherubinbarbara,I want you to play,2018-03-07T21:10:50.000Z,,
nae.raynae,"The app has crashed like 5 times in less than an hr, what’s happening ☹️",2018-03-08T12:59:15.000Z,,
abbottmadison_,Good,2018-03-08T15:29:19.000Z,1 like,
annisayunia,"Jangan susah susah kek lu, ga rela bgt gue menang apa!?",2018-03-09T15:14:20.000Z,,
fairyponiesgame,😋 🧚‍♀️🧚‍♂️,2018-03-12T03:23:20.000Z,,
falgunirahman786,"Indian great wall jump is really awsome game.This is a prank based game made for just fun.please download this link and enjoy this game...
https://itunes.apple.com/us/app/indian-great-wall-jump/id1350525976?mt=8",2018-03-12T17:00:05.000Z,,
donaldkennedy2086,,2018-03-23T15:13:30.000Z,,
alvinpaley.lim3,alvinpaley.lim.3 Good,2018-03-25T01:18:27.000Z,,
shoresh_sport,Hi,2018-08-08T19:59:19.000Z,,
juanmarylove,Candy sweet,2018-02-28T03:25:06.000Z,,
sunder_atha,1183 😘😘😘,2018-02-28T04:00:55.000Z,,
silfianalis,1632😎,2018-02-28T04:42:45.000Z,,
nadeem5181,Yet to get new levels.....3141💪💪,2018-02-28T09:16:47.000Z,,
josericardo.dasilva.1029,3141,2018-02-28T13:29:20.000Z,,
tceliftezis,Neden takım oyunlar bende çıkmıyor @candycrushsaga,2018-02-28T14:34:55.000Z,,
jeanettenorrby,I had candy crush as my ring tone lol,2018-02-28T20:19:05.000Z,,
ciacipin,2812 😊,2018-03-02T03:08:56.000Z,,
yossylesmana,3155 😍😘,2018-03-03T09:20:31.000Z,,
madddddyyy,please optimize candy crush soda for iphone x screen ☹️,2018-03-03T18:47:48.000Z,,
_reyhaneh.e._,830,2018-03-04T23:28:49.000Z,,
ciao4884,Bel gioco 😊😊😊😊😊😊😊,2018-03-24T13:53:32.000Z,,
maranocristinahotmail.it,Ciao Candy...,2018-02-26T09:10:56.000Z,,
jacqueline.meunier,C’est très bien 👍🏻👏🏻👍🏻👏🏻👍🏻😍😍,2018-02-26T10:08:12.000Z,,
dathaisr,Me he quedado atrapado sin poder salir del level 1697,2018-02-26T19:25:51.000Z,,
sona.1711,3132😎,2018-02-26T22:41:40.000Z,,
samira_abdollahpoor,Level 2600,2018-02-26T23:33:08.000Z,,
h.adnh,1434 😉,2018-02-27T04:29:54.000Z,,
sezatabri,3097 no enough moves,2018-03-01T18:38:19.000Z,,
susanadelerobinson,I want one!,2018-03-04T18:26:07.000Z,,
grasso.elena,3148 sbloccaaa,2018-03-11T22:28:00.000Z,,
grasso.elena,3148 sbloccatemi,2018-03-11T22:28:24.000Z,,
silfianalis,1670,2018-03-23T01:27:30.000Z,,
carme_balda,Wao 😉,2018-06-20T06:49:14.000Z,,
kesha257_,Play,2018-03-01T23:45:26.000Z,,
nilsbedia,@mirsem,2018-03-02T18:17:19.000Z,,
mirsem,@serap_albayrak76,2018-03-02T18:45:41.000Z,,
serap_albayrak76,👍,2018-03-02T19:11:47.000Z,,
onurk20_,,2018-03-02T22:03:12.000Z,,
thiago_edicoesofc,@Pri23Pires,2018-03-10T19:48:50.000Z,,
rewakook,@aya_eljaly,2018-03-16T13:22:01.000Z,1 like,
jade_crochiola,That’s so 😎 cool!!!❤️❤️❤️,2018-05-08T00:48:30.000Z,,
joel_prianggodo,Eat. Cuz if you switch it till you collapses too it won't break hahaha,2018-10-06T23:55:37.000Z,1 like,
ak.qureshi.__,Waow,2018-10-22T18:49:40.000Z,,
crazyeighthudetama2910,Eat!😋,2019-06-24T16:18:51.000Z,,
kklee60_07_23_2002,I'm so frickin good at candy crush,2019-11-10T05:50:17.000Z,,
katy1981117,Voy por el nivel 1613,2018-02-22T03:38:42.000Z,1 like,
rz.momeniyan,Im in 1972 level. And the end of each level it show me in ranking in fifth. is it true? Really im fifth in the wrold?! And another qustion is that why it show my country USA? Im not in america. How can i change it to my beutifull country? I couldnt find it in profile setting...,2018-02-22T06:25:47.000Z,1 like,
behrouzbarak,3140,2018-02-22T06:34:45.000Z,,
tho_lulope,2435,2018-02-22T13:18:11.000Z,,
sofia.rodrigxez,level 3564 bitches,2018-02-22T16:06:53.000Z,1 like,
azza.elgendy,😉,2018-02-22T17:48:27.000Z,2 likes,
noooacount555,@candycrushsaga i’m in level 315 in candy crush i can’t pass it,2018-02-23T02:46:33.000Z,,
mymomouse,OMcolourbomb,2018-02-25T15:11:26.000Z,,
canajalekk,i love,2018-03-02T17:16:59.000Z,,
dohairmanufacturers,Sweet,2018-03-03T20:21:23.000Z,,
cherubinbarbara,I love candycushsage,2018-03-07T20:35:48.000Z,,
luhsevero_o,My favorite,2018-10-11T09:18:26.000Z,,
usluernuket,😍😘😍😘❤,2018-02-16T22:34:22.000Z,1 like,
queen_kaniz,I like,2018-02-17T00:54:28.000Z,1 like,
nadeem5181,3106,2018-02-17T08:49:45.000Z,2 likes,
mymomouse,My story it goes to,2018-02-17T10:41:46.000Z,,
patx.life,🙌,2018-02-18T07:38:55.000Z,1 like,
usluernuket,😍😘😍😘❤,2018-02-19T14:51:42.000Z,,
cute___vampire,Hey f4f ?? Or l4l ??,2018-02-19T19:04:31.000Z,,
gong_yoo_movies,"Are you a business Man, politician, musical, student and you want to be rich, powerful and be famous in life. You can achieve your dreams by being a member of the illuminati and earn $5,000 weekly, $250,000 USD monthly With this all your dreams and heart desire can be fully accomplish, this is a brief summary, if you really want to be a member of the great illuminati then get back to us for more information and explanations about joining okay.",2018-02-20T00:24:59.000Z,,
carolina_argnani,"Please upgrade levels, I can't live without CCS",2018-02-20T12:47:55.000Z,,
behrouzbarak,3040,2018-02-21T20:24:07.000Z,,
canajalekk,j’adore,2018-02-28T23:40:45.000Z,,
vasquez2004,,2018-04-05T21:19:10.000Z,,
gong_yoo_movies,"Are you a business Man, politician, musical, student and you want to be rich, powerful and be famous in life. You can achieve your dreams by being a member of the illuminati and earn $5,000 weekly, $250,000 USD monthly With this all your dreams and heart desire can be fully accomplish, this is a brief summary, if you really want to be a member of the great illuminati then get back to us for more information and explanations about joining okay.",2018-02-20T00:25:12.000Z,,
6161yc,Mmdlş🇸🇾🇻🇪🇻🇳🇻🇪🇻🇪🇻🇪🇻🇪🇺🇾🇹🇿🇹🇰🇺🇾🇴🇲🇻🇪🇻🇪🇻🇪🇴🇲🇻🇪🇻🇪🇻🇪🇹🇬🇹🇬🇳🇨🇻🇪🇹🇬🇳🇿,2018-02-23T08:34:56.000Z,,
charlenecoakley,Trust me i am in Love with Candy Crush,2018-03-01T19:30:06.000Z,,
sabrianna.cannizzaro,@crissy_c,2018-03-15T20:24:36.000Z,,
felicitybrand,#me @ellajade__x,2018-03-16T23:06:35.000Z,,#me 
ellajade__x,😹 @felicitybrand_,2018-03-16T23:07:50.000Z,,
jaanu.y,@k_suve @yobitha diir beiidii!! 🙄😶😒😑,2018-04-28T14:14:18.000Z,,
penelopedaniluk,@jlriverag,2018-05-04T04:46:01.000Z,,
lauberriop,@adriangagu,2018-05-14T12:24:13.000Z,,
fateme_ghz95,@bahaar_tp 😂 you and i,2018-05-30T19:35:03.000Z,,
madaia88,@mmezzanotte @notorioussoftballstudddd,2018-08-09T19:34:06.000Z,1 like,
grimreaper.x.x.x,😍😍😍,2019-02-15T15:34:44.000Z,,
sona.1711,3092,2018-02-12T19:19:58.000Z,,
intheiraa,@veeldana u ovom da me provozas,2018-02-12T19:54:54.000Z,,
bertahermida,Qué bonito!,2018-02-12T20:07:28.000Z,1 like,
imaneelbarnoussi,Hhhhhh,2018-02-12T22:11:48.000Z,1 like,
nehlschristine,Really don't like this game,2018-02-13T00:57:34.000Z,,
jeanettenorrby,So fun I would drive this car 🚗 all over,2018-02-13T01:53:16.000Z,1 like,
ucuzigneoyasi,,2018-02-13T18:55:22.000Z,1 like,
robertot87,3095 since long ago....can we get more levels??? Like 1000 more please,2018-02-13T22:11:05.000Z,1 like,
las_lokitas_de_siempre,Yo quiero,2018-02-14T15:25:04.000Z,1 like,
charlenecoakley,Omg i Love it,2018-03-02T16:43:18.000Z,1 like,
nihat_shah_7,level 162,2018-03-02T19:21:38.000Z,,
alainatiara,Cute!,2018-03-12T09:17:35.000Z,1 like,
fatemesadat.fsm,2366 level,2018-02-08T21:11:20.000Z,,
rhodyliciouz,Level 3089... do we get a prize when we reach the end???,2018-02-08T23:38:01.000Z,,
i_am_dewi,@chevanteee =oma😂,2018-02-09T06:00:37.000Z,,
crazychuckystab,Completely level 22 but haven't played for a while,2018-02-09T09:03:27.000Z,,
ali__jafariyan,3095😎😄,2018-02-09T13:12:44.000Z,,
augmuse.camaro5,Is the dog there to help you find the matches? LOL,2018-02-09T14:50:13.000Z,,
marina_jonker,3084 gaat goed !!!,2018-02-09T15:30:44.000Z,,
gracielamonasterio,Alguien ya paso el nivel 1000 cual es el nivel mas alto q se conoce?,2018-02-10T14:55:03.000Z,,
melissabitchhess_,Deleted my whole process on level 2768 so upset!,2018-02-11T05:52:22.000Z,,
ironsnorma,Oh so sweet,2018-02-12T23:33:49.000Z,,
susyamf,@andreitaferre jajajaja yo con campanita 😂💕,2018-03-21T23:22:49.000Z,,
corpseonpumpkin,Love.,2018-04-03T03:53:40.000Z,,
individuality24,Love it,2018-02-06T21:00:46.000Z,,
sjones_007,2455,2018-02-07T05:10:15.000Z,,
ucuzigneoyasi,level 1177❤,2018-02-07T06:54:51.000Z,,
semragazanhan,Bu kızı seviyorum oyun kazanınca çok mutlu oluyor 😍😘,2018-02-07T15:30:03.000Z,,
mymomouse,I don't get it.,2018-02-10T13:51:38.000Z,,
victoriacomez,no puedo jugar,2018-02-16T01:02:29.000Z,,
nsyanabila,@sitieyaiesyah_ aku rindu dio 😭💔,2018-02-27T07:55:11.000Z,1 like,
alcatraz_guy,Cringey,2018-03-04T02:52:43.000Z,,
donahuecarol,I subscribed to Suzy Fuller for her tips to solve levels. How do I post a comment after viewing her video? I did it once but forgot how I got there. Thanks for any help.,2018-05-19T19:55:58.000Z,,
priontyrahman786,ABC Learn game is really awsome game for all kids.Kids will complete their learning alphabet tree by run & jump and having a lots of fun.Kids will fly to catch the alphabethttps://itunes.apple.com/us/app/abc-learn-kids-alphabet-game/id1337826462?mt=8,2018-05-27T05:29:22.000Z,,
asmina_khatun,share it https://youtu.be/bAvbZuAsZJA,2018-08-14T11:11:34.000Z,,
rtwright0320gmil.c,Candy Crush Saga love,2019-01-16T19:22:16.000Z,,
sona.1711,3080,2018-02-02T11:33:47.000Z,,
sunitaitjoe,Delicious😍😍😍,2018-02-02T16:51:54.000Z,,
z.amini.1991,458 😍😂,2018-02-03T08:15:07.000Z,,
saray_far,color bomb does not work..I can not play it anymore..what is wrong with it?,2018-02-03T21:12:24.000Z,,
mizz_bammy,@candycrushsaga Is level 3080 the end? I just updated my app and I still can't go further 😩,2018-02-04T14:02:06.000Z,,
carmeamado,No PUC pasa del 2600 ayuda please,2018-02-04T16:51:27.000Z,,
satyar3188,yuuuuumy,2018-02-18T17:34:03.000Z,,
satyar3188,yuuuuumy,2018-02-19T10:35:03.000Z,,
natashachelascia,Chendy Cresch,2018-03-05T16:54:54.000Z,,
crazyeighthudetama2910,Delicious,2018-04-19T15:02:44.000Z,,
justjoe.nothingmore,"what the, lol",2018-08-27T14:03:28.000Z,,
justjoe.nothingmore,kool,2018-08-27T14:04:09.000Z,,
niqe_zena_diode,"Nice art,cool games .",2018-01-30T17:22:06.000Z,,
sona.1711,And Finally 3065😎😎,2018-01-30T19:16:45.000Z,,
so.fia7791,سلام بازي من بِع اينترنت وصل نميشه ؟مشكل از چيه,2018-01-30T20:23:49.000Z,,
zymer.ahmati,"I im in level 3065 , i love this game",2018-01-31T07:25:18.000Z,,
isa_maria_henriques_,I am in level 3000 i really love this game,2018-01-31T13:24:42.000Z,1 like,
ankur_0030,Finally complite 3080,2018-02-01T10:42:58.000Z,1 like,
amine_mino_18,1310 hhh,2018-02-02T20:40:24.000Z,,
shaggymom,Yes,2018-02-04T02:57:06.000Z,1 like,
columbiametroevents,👀,2018-02-04T06:38:32.000Z,,
canajalekk,its very very beautiful,2018-03-02T17:28:02.000Z,,
nur.aisyahh._,@nrlraudah._,2018-05-25T08:54:47.000Z,,
stefaniaa.19,I am level 757 and my favourite game😍😍,2018-07-03T13:00:41.000Z,1 like,
usluernuket,😋👏👍,2018-01-26T13:56:09.000Z,1 like,
carolynzisah,Damnnnn there are people on level 3000😦,2018-01-26T16:09:05.000Z,,
zellmaster1,2044,2018-01-26T16:53:48.000Z,,
jacqueline.meunier,Très belle photo 👍🏻☀️,2018-01-26T16:54:59.000Z,,
fatemesadat.fsm,2350😋😋,2018-01-26T19:49:53.000Z,,
dmitryguy,U welcome,2018-01-26T21:11:08.000Z,,
mymomouse,Good,2018-01-27T06:19:47.000Z,,
_lalit_15,Nyc,2018-01-27T12:34:04.000Z,,
connykuehne,???,2018-01-28T11:57:49.000Z,,
charlesyiohdr,Candy crush sage is a cool 😎 to play on,2018-01-28T19:49:39.000Z,,
eminee_argin,Ğ,2018-01-31T21:30:53.000Z,,
hanningcrane,Friendship is like sunshine keeps us warm and helps us grow.,2018-03-16T12:43:04.000Z,,
ercillana,Mira @clonserva pillaron a @aslanconserva jajajajaja,2018-01-23T06:03:13.000Z,,
pugprxncess,✔,2018-01-23T11:56:36.000Z,1 like,
daedalus_games,Hehehe nice 🤗🐕👌,2018-01-24T07:59:58.000Z,1 like,
_farha_tabassum,Level 1730 #nowplaying 😘,2018-01-24T11:45:45.000Z,1 like,#nowplaying 
kessler97,@daniel96q pepe jugando candy?,2018-01-24T19:53:10.000Z,,
melisabello8297,cuchicuchi,2018-01-28T01:09:14.000Z,,
christinebadgett,I love this pic,2018-02-04T04:17:15.000Z,,
lisasrjones,@litarjones olhaaa kkkk,2018-02-05T04:43:09.000Z,1 like,
sebastiancampis,jajajajajajajajajaaaaaaaaaaa v:,2018-02-08T15:19:08.000Z,,
nor.ama.7737,,2018-02-16T03:42:46.000Z,,
nadiadellafornace,perche non riesco piu a giocare sul computer,2018-02-25T17:19:26.000Z,,
maisaraamira_,@nazreen_afif,2018-03-23T05:09:11.000Z,,
sona.1711,2974,2018-01-14T20:26:12.000Z,,
lafourmivoyageuse,2941,2018-01-14T20:52:20.000Z,,
katvanest,Et en français ça donne quoi 😛,2018-01-14T21:54:59.000Z,,
penelope74490,2994,2018-01-15T09:28:20.000Z,,
plus.si,2770😿,2018-01-15T13:20:17.000Z,,
candy._.__,,2018-01-16T17:10:57.000Z,,
abbasalisina,Its so fucking sweet,2018-01-18T07:42:28.000Z,,
abbasalisina,🍬🍬🍬🍬,2018-01-18T07:42:31.000Z,,
veras2509,2852,2018-01-18T22:59:56.000Z,1 like,
imanuragmishra,1728,2018-01-20T07:10:20.000Z,,
aynardsimonetvivi,Il est beau ton petit rafael,2018-03-08T15:08:06.000Z,,
marissilvasantos,I Love too you tooooooooooooooooooooooooooo😎,2018-04-13T22:32:24.000Z,,
